	client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
110	44a335bf129ecd0eb35cb007c837efb0bde25cbc799212e2a636a16bd606414dc51dd04b08afe40c4c1b0a709c198710799934ff2fa1cb564c8d93ea64f7bde3	common_voice_ru_22370007.mp3	девять.	2	1	thirties	male		ru	Singleword Benchmark
111	44a335bf129ecd0eb35cb007c837efb0bde25cbc799212e2a636a16bd606414dc51dd04b08afe40c4c1b0a709c198710799934ff2fa1cb564c8d93ea64f7bde3	common_voice_ru_22370008.mp3	три.	2	0	thirties	male		ru	Singleword Benchmark
112	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253478.mp3	нет.	2	0	thirties	male		ru	Singleword Benchmark
113	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253479.mp3	шесть.	2	0	thirties	male		ru	Singleword Benchmark
114	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253480.mp3	два.	2	0	thirties	male		ru	Singleword Benchmark
115	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253481.mp3	три.	2	0	thirties	male		ru	Singleword Benchmark
116	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253482.mp3	четыре.	2	0	thirties	male		ru	Singleword Benchmark
117	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253483.mp3	восемь.	2	0	thirties	male		ru	Singleword Benchmark
118	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253484.mp3	один.	2	0	thirties	male		ru	Singleword Benchmark
119	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253485.mp3	эй.	2	0	thirties	male		ru	Singleword Benchmark
120	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253486.mp3	девять.	2	0	thirties	male		ru	Singleword Benchmark
121	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253487.mp3	firefox.	2	0	thirties	male		ru	Singleword Benchmark
122	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253488.mp3	семь.	2	0	thirties	male		ru	Singleword Benchmark
123	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253489.mp3	пять.	2	0	thirties	male		ru	Singleword Benchmark
124	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253490.mp3	да.	2	0	thirties	male		ru	Singleword Benchmark
125	47d660b08a3721e2ec4c623af502dee039f7b1b007ac599d339aa22b5458bc727913d460e65ce421c48ecf1644a15cb06f637f54bcf162bb9ec26004bea1eb9f	common_voice_ru_22253491.mp3	ноль.	2	0	thirties	male		ru	Singleword Benchmark
126	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204355.mp3	да.	2	0	twenties	male		ru	Singleword Benchmark
127	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204357.mp3	пять.	2	0	twenties	male		ru	Singleword Benchmark
128	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204388.mp3	нет.	2	0	twenties	male		ru	Singleword Benchmark
129	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204397.mp3	два.	2	0	twenties	male		ru	Singleword Benchmark
130	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204400.mp3	firefox.	2	0	twenties	male		ru	Singleword Benchmark
131	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204406.mp3	три.	2	0	twenties	male		ru	Singleword Benchmark
132	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204412.mp3	ноль.	2	0	twenties	male		ru	Singleword Benchmark
133	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204418.mp3	один.	2	0	twenties	male		ru	Singleword Benchmark
134	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204426.mp3	четыре.	2	0	twenties	male		ru	Singleword Benchmark
135	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204432.mp3	шесть.	2	0	twenties	male		ru	Singleword Benchmark
136	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204437.mp3	восемь.	2	0	twenties	male		ru	Singleword Benchmark
137	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204438.mp3	девять.	2	0	twenties	male		ru	Singleword Benchmark
138	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204439.mp3	эй.	2	0	twenties	male		ru	Singleword Benchmark
139	4a5e237b3f5fe5f356a7996e6e5f6bc758700069022001f5b37cd0b40acedf22b4ef36c44ea9d95127cb56152d0429f13ec0f4cbf2421cf1f748d319f0ec688a	common_voice_ru_22204440.mp3	семь.	2	0	twenties	male		ru	Singleword Benchmark
140	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268342.mp3	семь.	2	0				ru	Singleword Benchmark
141	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268344.mp3	эй.	2	0				ru	Singleword Benchmark
142	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268345.mp3	девять.	2	0				ru	Singleword Benchmark
143	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268347.mp3	нет.	2	1				ru	Singleword Benchmark
144	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268349.mp3	да.	2	0				ru	Singleword Benchmark
145	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268351.mp3	ноль.	2	0				ru	Singleword Benchmark
146	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268352.mp3	пять.	2	0				ru	Singleword Benchmark
147	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268353.mp3	три.	2	0				ru	Singleword Benchmark
148	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268354.mp3	четыре.	2	0				ru	Singleword Benchmark
149	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268356.mp3	шесть.	2	0				ru	Singleword Benchmark
150	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268357.mp3	восемь.	2	0				ru	Singleword Benchmark
151	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268358.mp3	один.	2	0				ru	Singleword Benchmark
152	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268359.mp3	два.	2	0				ru	Singleword Benchmark
153	4d8dd8f3b8c388b2b2a7ed53ca74e051a08dfafeb6e75e9d2a4ea73a83877660e84feaf9f40ed6065a3e1aafb8e90b1cd0ef1e58160b0ddbfdaa14891865f6ee	common_voice_ru_22268360.mp3	firefox.	2	0				ru	Singleword Benchmark
154	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433712.mp3	нет.	2	0				ru	Singleword Benchmark
155	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433713.mp3	шесть.	2	0				ru	Singleword Benchmark
156	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433714.mp3	три.	2	0				ru	Singleword Benchmark
157	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433715.mp3	восемь.	2	0				ru	Singleword Benchmark
158	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433716.mp3	девять.	2	0				ru	Singleword Benchmark
159	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433730.mp3	семь.	2	0				ru	Singleword Benchmark
160	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433732.mp3	да.	2	0				ru	Singleword Benchmark
161	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433733.mp3	ноль.	2	0				ru	Singleword Benchmark
162	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433734.mp3	эй.	2	0				ru	Singleword Benchmark
163	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433735.mp3	два.	2	0				ru	Singleword Benchmark
164	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433739.mp3	firefox.	2	0				ru	Singleword Benchmark
165	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433740.mp3	пять.	2	0				ru	Singleword Benchmark
166	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433742.mp3	один.	2	0				ru	Singleword Benchmark
167	522e998375b4e433622056f151c06eca83b3b967380a76623108501cd1d1c6ccd80c006f153b89fbb1980a6baabccd7315165f98ba66b40d15f2c8e2818bd232	common_voice_ru_22433743.mp3	четыре.	2	0				ru	Singleword Benchmark
168	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493779.mp3	три.	2	0				ru	Singleword Benchmark
169	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493780.mp3	да.	2	0				ru	Singleword Benchmark
170	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493781.mp3	нет.	2	0				ru	Singleword Benchmark
171	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493782.mp3	firefox.	2	0				ru	Singleword Benchmark
172	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493783.mp3	шесть.	2	0				ru	Singleword Benchmark
173	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493822.mp3	четыре.	2	0				ru	Singleword Benchmark
174	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493823.mp3	один.	2	0				ru	Singleword Benchmark
175	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493824.mp3	пять.	2	0				ru	Singleword Benchmark
176	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493825.mp3	ноль.	2	0				ru	Singleword Benchmark
177	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493827.mp3	восемь.	2	0				ru	Singleword Benchmark
178	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493848.mp3	эй.	2	0				ru	Singleword Benchmark
179	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493850.mp3	два.	2	0				ru	Singleword Benchmark
180	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493852.mp3	девять.	2	0				ru	Singleword Benchmark
181	587322fe4fbac0d25f03646be888b1f90be289810a391b4bcd92f131e1c112984f966064b4d273830e73301c427c224d756d65ca386269f8d360772ba26e15a0	common_voice_ru_22493853.mp3	семь.	2	0				ru	Singleword Benchmark
182	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116749.mp3	девять.	2	1				ru	Singleword Benchmark
183	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116752.mp3	четыре.	2	0				ru	Singleword Benchmark
184	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116754.mp3	один.	2	0				ru	Singleword Benchmark
185	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116756.mp3	ноль.	2	0				ru	Singleword Benchmark
186	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116758.mp3	да.	2	1				ru	Singleword Benchmark
187	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116759.mp3	восемь.	2	0				ru	Singleword Benchmark
188	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116761.mp3	эй.	2	0				ru	Singleword Benchmark
189	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116763.mp3	пять.	3	0				ru	Singleword Benchmark
190	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116765.mp3	три.	2	0				ru	Singleword Benchmark
191	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116767.mp3	шесть.	2	1				ru	Singleword Benchmark
192	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116787.mp3	два.	2	1				ru	Singleword Benchmark
193	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116788.mp3	нет.	2	1				ru	Singleword Benchmark
194	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116790.mp3	семь.	2	0				ru	Singleword Benchmark
195	5da05ae6052c10ede7e74a454defa15ca0f114a86ea7488cc6e7ebfa2f8993e4e5dca7717a5d3390dcc3700b9fb607c499b653df317959779b2d595f92ef4f7a	common_voice_ru_22116791.mp3	firefox.	2	0				ru	Singleword Benchmark
196	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491315.mp3	ноль.	2	0	twenties	male		ru	Singleword Benchmark
197	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491316.mp3	два.	2	0	twenties	male		ru	Singleword Benchmark
198	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491317.mp3	семь.	2	0	twenties	male		ru	Singleword Benchmark
199	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491319.mp3	firefox.	2	0	twenties	male		ru	Singleword Benchmark
200	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491320.mp3	три.	2	0	twenties	male		ru	Singleword Benchmark
201	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491360.mp3	да.	2	0	twenties	male		ru	Singleword Benchmark
202	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491361.mp3	четыре.	2	0	twenties	male		ru	Singleword Benchmark
203	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491362.mp3	восемь.	2	0	twenties	male		ru	Singleword Benchmark
204	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491363.mp3	эй.	2	0	twenties	male		ru	Singleword Benchmark
205	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491364.mp3	нет.	2	0	twenties	male		ru	Singleword Benchmark
206	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491381.mp3	пять.	2	0	twenties	male		ru	Singleword Benchmark
207	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491382.mp3	шесть.	3	0	twenties	male		ru	Singleword Benchmark
208	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491384.mp3	один.	2	0	twenties	male		ru	Singleword Benchmark
209	638ad0dd7ee18a27481a553d9eee39444f6a476d0971b79f6d875981c5a6da344f0025a7c810c2167aa59403f5a0afaaa874cc41c4a8887fbb63c75196f1f2f7	common_voice_ru_22491385.mp3	девять.	2	0	twenties	male		ru	Singleword Benchmark
210	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21667449.mp3	четыре.	2	0	thirties	male		ru	Singleword Benchmark
211	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21684623.mp3	один.	2	0	thirties	male		ru	Singleword Benchmark
212	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21710517.mp3	пять.	2	0	thirties	male		ru	Singleword Benchmark
213	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21722695.mp3	нет.	2	0	thirties	male		ru	Singleword Benchmark
214	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21722706.mp3	ноль.	2	0	thirties	male		ru	Singleword Benchmark
215	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21901069.mp3	восемь.	2	0	thirties	male		ru	Singleword Benchmark
216	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21901070.mp3	девять.	2	0	thirties	male		ru	Singleword Benchmark
217	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21901071.mp3	три.	2	0	thirties	male		ru	Singleword Benchmark
218	6f4f0062813de9f261be87f977db1aa544e64603353da7c9124271ab16049657025dfc7f580d74e5e1671cb028a4ce8c81c5ed5226e3a0ecb2c24ffcf39664ee	common_voice_ru_21901072.mp3	два.	2	0	thirties	male		ru	Singleword Benchmark
